query_id,kueri,Model,Versi,Korpus,nDCG@5
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.2,ID,0.4926
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.2,ID,1.0
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.2,ID,0.7817
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.2,ID,0.851
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.2,ID,0.7945
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.2,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.2,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.2,ID,0.4258
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.2,ID,0.9287
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.2,ID,0.6647
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.2,ID,0.8235
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.2,ID,0.4253
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.2,ID,0.7719
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.2,ID,0.8284
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.2,ID,0.533
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.2,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.2,ID,0.3596
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.2,ID,0.8638
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,ID,0.7281
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,ID,0.9076
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.3,ID,0.9563
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.3,ID,0.9513
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.3,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.3,ID,0.5946
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.3,ID,0.5792
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.3,ID,0.5673
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.3,ID,0.6943
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.3,ID,0.616
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.3,ID,0.9076
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.3,ID,1.0
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.3,ID,0.5029
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.3,ID,0.9435
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.3,ID,0.7409
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.3,ID,0.851
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.3,ID,0.8948
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.3,ID,0.5182
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.3,ID,0.9435
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.3,ID,0.6032
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.3,ID,0.8284
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.3,ID,0.5536
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.3,ID,0.8721
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.3,ID,0.8948
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.3,ID,0.3919
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.3,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.3,ID,0.175
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.3,ID,0.8638
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4,ID,0.8152
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4,ID,0.5949
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4,ID,0.9563
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4,ID,1.0
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4,ID,0.4219
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4,ID,0.524
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4,ID,0.7006
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4,ID,0.7797
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4,ID,0.6377
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4,ID,0.8997
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4,ID,1.0
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4,ID,0.4926
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4,ID,0.9287
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4,ID,0.5119
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4,ID,0.851
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4,ID,0.7719
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4,ID,0.4695
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4,ID,0.8948
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4,ID,0.6725
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4,ID,0.7945
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4,ID,0.5734
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4,ID,0.9563
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4,ID,0.524
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4,ID,0.3919
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4,ID,0.9563
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4,ID,0.4473
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4,ID,0.9513
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4.1,ID,0.8152
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4.1,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4.1,ID,0.8688
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4.1,ID,0.3737
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4.1,ID,0.2557
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4.1,ID,0.6617
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4.1,ID,0.7295
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4.1,ID,0.214
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4.1,ID,0.8869
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4.1,ID,0.4011
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4.1,ID,0.6312
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4.1,ID,0.214
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4.1,ID,0.8383
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4.1,ID,0.9563
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4.1,ID,0.264
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4.1,ID,0.7719
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4.1,ID,0.7252
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4.1,ID,0.5801
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4.1,ID,0.9435
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4.1,ID,0.524
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4.1,ID,0.2203
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4.1,ID,0.0
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4.1,ID,0.9513
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4.2,ID,0.8412
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4.2,ID,0.8688
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4.2,ID,0.3737
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4.2,ID,0.1696
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4.2,ID,0.5191
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4.2,ID,0.7389
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4.2,ID,0.4818
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4.2,ID,0.8869
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4.2,ID,0.4926
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4.2,ID,0.5182
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4.2,ID,0.214
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4.2,ID,0.8589
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4.2,ID,0.264
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4.2,ID,0.7212
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4.2,ID,0.6568
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4.2,ID,0.6427
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4.2,ID,0.7227
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4.2,ID,0.2203
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4.2,ID,0.5072
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4.2,ID,0.9076
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4.3,ID,0.7021
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4.3,ID,0.7227
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4.3,ID,0.9513
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4.3,ID,0.3737
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4.3,ID,0.4105
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4.3,ID,0.5235
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4.3,ID,0.7975
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4.3,ID,0.5644
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4.3,ID,0.8152
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4.3,ID,0.5383
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4.3,ID,0.5182
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4.3,ID,0.5531
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4.3,ID,0.8589
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4.3,ID,0.3284
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4.3,ID,0.7212
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4.3,ID,0.6568
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4.3,ID,0.4307
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4.3,ID,0.9563
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4.3,ID,0.2203
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4.3,ID,0.8809
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4.3,ID,0.9076
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,GPL,ID,0.7154
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,GPL,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,GPL,ID,1.0
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,GPL,ID,0.7557
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,GPL,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,GPL,ID,0.6095
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,GPL,ID,0.4105
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,GPL,ID,0.4522
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.7748
10,kriteria kesucian,gpl-gte-multilingual-base,GPL,ID,0.1461
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,GPL,ID,0.1696
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,GPL,ID,0.8688
13,berbagai jenis pemberian,gpl-gte-multilingual-base,GPL,ID,0.6242
14,apa makna kekosongan,gpl-gte-multilingual-base,GPL,ID,0.8688
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,GPL,ID,0.9026
16,harta yang paling bernilai,gpl-gte-multilingual-base,GPL,ID,0.9026
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,GPL,ID,0.7817
18,penyebab gempa bumi,gpl-gte-multilingual-base,GPL,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,GPL,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,GPL,ID,0.1411
21,jenis jenis manusia,gpl-gte-multilingual-base,GPL,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.736
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,GPL,ID,0.7591
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,GPL,ID,0.8573
25,perasaan malu dan takut,gpl-gte-multilingual-base,GPL,ID,1.0
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,GPL,ID,0.7797
27,jenis jenis karma buruk,gpl-gte-multilingual-base,GPL,ID,0.5087
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,GPL,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,GPL,ID,0.0482
30,apa itu proliferasi mental,gpl-gte-multilingual-base,GPL,ID,1.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp1,ID,0.4475
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp1,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp1,ID,0.8869
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp1,ID,0.7714
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp1,ID,0.7699
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp1,ID,0.5605
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,ID,0.4542
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,ID,0.4394
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.6427
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,ID,0.3122
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,ID,0.0875
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,ID,0.6992
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,ID,0.5784
14,apa makna kekosongan,gpl-multilingual-e5-base,exp1,ID,0.2773
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp1,ID,0.6548
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp1,ID,1.0
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp1,ID,0.6608
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp1,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp1,ID,0.9026
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp1,ID,0.6992
21,jenis jenis manusia,gpl-multilingual-e5-base,exp1,ID,0.9563
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.6151
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp1,ID,0.7104
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp1,ID,0.6716
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp1,ID,0.9513
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp1,ID,0.5227
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp1,ID,0.6548
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp1,ID,0.786
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp1,ID,0.0
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp1,ID,1.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp2,ID,0.471
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp2,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp2,ID,0.8869
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp2,ID,0.9076
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp2,ID,0.7896
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp2,ID,0.6095
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp2,ID,0.6514
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp2,ID,0.6534
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp2,ID,0.3712
10,kriteria kesucian,gpl-multilingual-e5-base,exp2,ID,0.5305
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp2,ID,0.1877
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp2,ID,0.6844
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp2,ID,0.5784
14,apa makna kekosongan,gpl-multilingual-e5-base,exp2,ID,0.1312
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp2,ID,0.6844
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp2,ID,0.4966
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp2,ID,0.5895
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp2,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp2,ID,0.8688
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp2,ID,0.3325
21,jenis jenis manusia,gpl-multilingual-e5-base,exp2,ID,0.856
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp2,ID,0.5644
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp2,ID,0.3948
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp2,ID,0.1131
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp2,ID,0.8869
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp2,ID,0.6667
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp2,ID,0.3392
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp2,ID,0.786
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp2,ID,0.2887
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp2,ID,1.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,ID,0.2335
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,ID,0.471
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp3,ID,0.9125
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp3,ID,0.8638
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp3,ID,0.8589
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp3,ID,0.3737
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp3,ID,0.6695
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp3,ID,0.6131
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.5677
10,kriteria kesucian,gpl-multilingual-e5-base,exp3,ID,0.5305
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp3,ID,0.214
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp3,ID,0.8869
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp3,ID,0.6446
14,apa makna kekosongan,gpl-multilingual-e5-base,exp3,ID,0.5079
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp3,ID,0.8539
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp3,ID,0.7252
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp3,ID,0.8869
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp3,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp3,ID,0.9563
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp3,ID,0.3531
21,jenis jenis manusia,gpl-multilingual-e5-base,exp3,ID,0.6774
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.4838
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp3,ID,0.5875
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp3,ID,0.786
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp3,ID,0.8721
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp3,ID,0.7797
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp3,ID,0.786
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp3,ID,0.9513
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp3,ID,0.0
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp3,ID,1.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4,ID,0.5545
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4,ID,0.9287
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4,ID,0.9076
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4,ID,0.8688
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4,ID,0.4226
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4,ID,0.4632
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4,ID,0.4365
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.4921
10,kriteria kesucian,gpl-multilingual-e5-base,exp4,ID,0.3836
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4,ID,0.1461
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4,ID,0.5191
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4,ID,0.4011
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4,ID,1.0
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4,ID,0.2133
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4,ID,1.0
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4,ID,0.6608
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4,ID,0.9125
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4,ID,0.2979
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4,ID,0.8948
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.6003
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4,ID,0.7591
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4,ID,0.529
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4,ID,1.0
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4,ID,0.2979
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4,ID,0.6893
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4,ID,0.0
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4,ID,1.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,ID,0.5325
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,ID,0.6406
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,ID,1.0
