query_id,kueri,Model,Versi,Korpus,nDCG@5
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp2,ID,0.5964
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp2,ID,0.4253
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp2,ID,0.6336
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp2,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp2,ID,0.8907
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp2,ID,0.2352
21,jenis jenis manusia,gpl-multilingual-e5-base,exp2,ID,0.8406
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp2,ID,0.7099
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp2,ID,0.5049
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp2,ID,0.234
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp2,ID,0.8923
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp2,ID,0.735
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp2,ID,0.4461
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp2,ID,0.7652
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp2,ID,0.4951
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp2,ID,0.933
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,ID,0.3024
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,ID,0.4637
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp3,ID,0.8987
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp3,ID,0.8176
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp3,ID,0.8614
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp3,ID,0.5241
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp3,ID,0.4231
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp3,ID,0.5774
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.5118
10,kriteria kesucian,gpl-multilingual-e5-base,exp3,ID,0.3883
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp3,ID,0.2631
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp3,ID,0.7688
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp3,ID,0.8881
14,apa makna kekosongan,gpl-multilingual-e5-base,exp3,ID,0.45
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp3,ID,0.7798
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp3,ID,0.688
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp3,ID,0.8699
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp3,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp3,ID,0.9563
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp3,ID,0.4518
21,jenis jenis manusia,gpl-multilingual-e5-base,exp3,ID,0.5392
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.5547
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp3,ID,0.7093
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp3,ID,0.7053
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp3,ID,0.836
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp3,ID,0.7692
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp3,ID,0.7202
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp3,ID,0.9076
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp3,ID,0.0456
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp3,ID,0.9559
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4,ID,0.6451
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4,ID,0.6356
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4,ID,0.831
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4,ID,0.9294
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4,ID,0.5287
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4,ID,0.5124
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4,ID,0.4093
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4,ID,0.4761
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.4415
10,kriteria kesucian,gpl-multilingual-e5-base,exp4,ID,0.3331
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4,ID,0.2884
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4,ID,0.5794
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4,ID,0.6359
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4,ID,0.7393
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4,ID,0.3072
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4,ID,0.9287
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4,ID,0.6572
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4,ID,0.8907
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4,ID,0.2291
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4,ID,0.7632
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.6472
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4,ID,0.6798
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4,ID,0.3937
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4,ID,0.8397
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4,ID,0.4092
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4,ID,0.5665
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4,ID,0.9169
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4,ID,0.2203
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4,ID,0.9366
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,ID,0.678
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,ID,0.65
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,ID,0.8296
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,ID,0.7819
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,ID,0.6356
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,ID,0.522
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.1,ID,0.4797
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.1,ID,0.4596
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.1,ID,0.4497
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.1,ID,0.2986
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.1,ID,0.5785
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.1,ID,0.5436
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.1,ID,0.7912
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.1,ID,0.7393
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.1,ID,0.3563
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.1,ID,0.9287
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.1,ID,0.6519
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.1,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.1,ID,0.1158
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.1,ID,0.7717
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.1,ID,0.7017
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.1,ID,0.7026
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.1,ID,0.4049
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.1,ID,0.8397
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.1,ID,0.3051
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.1,ID,0.5665
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.1,ID,0.9485
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.1,ID,0.2379
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.1,ID,0.9366
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.2,ID,0.7921
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.2,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.2,ID,0.8325
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.2,ID,0.95
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.2,ID,0.3392
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.2,ID,0.6515
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.2,ID,0.3903
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.2,ID,0.4761
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.2,ID,0.3876
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.2,ID,0.4095
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.2,ID,0.3234
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.2,ID,0.7736
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.2,ID,0.8053
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.2,ID,0.7398
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.2,ID,0.5087
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.2,ID,0.7321
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.2,ID,0.5982
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.2,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.2,ID,0.9781
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.2,ID,0.5575
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.2,ID,0.8333
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.2,ID,0.6201
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.2,ID,0.6798
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.2,ID,0.5496
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.2,ID,0.848
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.2,ID,0.7916
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.2,ID,0.646
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.2,ID,0.9191
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.2,ID,0.2386
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.2,ID,0.8871
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,ID,0.7725
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,ID,0.8922
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,ID,0.8235
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.3,ID,0.95
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.3,ID,0.7227
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.3,ID,0.6673
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.3,ID,0.2603
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.3,ID,0.5795
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.3,ID,0.4215
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.3,ID,0.4006
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.3,ID,0.659
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.3,ID,0.9586
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.3,ID,0.816
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.3,ID,0.7505
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.3,ID,0.6645
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.3,ID,0.7443
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.3,ID,0.9808
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.3,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.3,ID,0.9781
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.3,ID,0.7164
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.3,ID,0.7524
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.3,ID,0.752
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.3,ID,0.6669
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.3,ID,0.6566
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.3,ID,0.8735
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.3,ID,0.8053
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.3,ID,0.7927
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.3,ID,0.9781
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.3,ID,0.141
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.3,ID,0.9559
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,GPL,ID,0.4535
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,GPL,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,GPL,ID,0.8333
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,GPL,ID,0.8907
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,GPL,ID,0.6588
6,apa itu kemurahan hati,gpl-multilingual-e5-base,GPL,ID,0.6064
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,GPL,ID,0.4609
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,GPL,ID,0.4702
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,GPL,ID,0.5181
10,kriteria kesucian,gpl-multilingual-e5-base,GPL,ID,0.1288
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,GPL,ID,0.1448
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,GPL,ID,0.7456
13,berbagai jenis pemberian,gpl-multilingual-e5-base,GPL,ID,0.6517
14,apa makna kekosongan,gpl-multilingual-e5-base,GPL,ID,0.0
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,GPL,ID,0.8249
16,harta yang paling bernilai,gpl-multilingual-e5-base,GPL,ID,0.9563
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,GPL,ID,0.7951
18,penyebab gempa bumi,gpl-multilingual-e5-base,GPL,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,GPL,ID,0.8907
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,GPL,ID,0.3609
21,jenis jenis manusia,gpl-multilingual-e5-base,GPL,ID,0.8304
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,GPL,ID,0.6381
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,GPL,ID,0.6885
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,GPL,ID,0.4165
25,perasaan malu dan takut,gpl-multilingual-e5-base,GPL,ID,0.7846
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,GPL,ID,0.371
27,jenis jenis karma buruk,gpl-multilingual-e5-base,GPL,ID,0.3325
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,GPL,ID,0.763
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,GPL,ID,0.2334
30,apa itu proliferasi mental,gpl-multilingual-e5-base,GPL,ID,0.9111
1,cara mengatasi kemarahan,gte-multilingual-base,B,ID,0.5982
2,cara mengatasi ngantuk,gte-multilingual-base,B,ID,0.214
3,apa penyebab penderitaan,gte-multilingual-base,B,ID,0.7104
4,mengapa harus membalas budi orangtua,gte-multilingual-base,B,ID,0.8587
5,perumpamaan perumpamaan,gte-multilingual-base,B,ID,1.0
6,apa itu kemurahan hati,gte-multilingual-base,B,ID,0.4409
7,penjelasan tentang perhatian murni,gte-multilingual-base,B,ID,0.9425
8,manfaat pelaksaan sila,gte-multilingual-base,B,ID,0.1514
9,jenis jenis kotoran batin,gte-multilingual-base,B,ID,0.4642
10,kriteria kesucian,gte-multilingual-base,B,ID,0.2616
11,siapa yang layak disebut sebagai brahmana,gte-multilingual-base,B,ID,0.8164
12,kewajiban seorang bhikkhu,gte-multilingual-base,B,ID,0.9321
13,berbagai jenis pemberian,gte-multilingual-base,B,ID,0.8533
14,apa makna kekosongan,gte-multilingual-base,B,ID,0.8029
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gte-multilingual-base,B,ID,0.9409
16,harta yang paling bernilai,gte-multilingual-base,B,ID,0.8973
17,kewajiban seorang umat awam,gte-multilingual-base,B,ID,0.6335
18,penyebab gempa bumi,gte-multilingual-base,B,ID,0.9781
19,jenis jenis kemelekatan,gte-multilingual-base,B,ID,0.9781
20,penggambaran terhadap keagungan buddha,gte-multilingual-base,B,ID,0.2755
21,jenis jenis manusia,gte-multilingual-base,B,ID,0.7473
22,cara mengikis kotoran batin,gte-multilingual-base,B,ID,0.7807
23,penjelasan tentang pandangan terang,gte-multilingual-base,B,ID,0.3411
24,apa yang terjadi pada saat pencapaian pencerahan,gte-multilingual-base,B,ID,0.6479
25,perasaan malu dan takut,gte-multilingual-base,B,ID,0.8591
26,bersatu di kehidupan selanjutnya,gte-multilingual-base,B,ID,0.7333
27,jenis jenis karma buruk,gte-multilingual-base,B,ID,0.6545
28,berbagai jenis perbuatan baik,gte-multilingual-base,B,ID,0.8663
29,jenis orang yang tak boleh ditahbiskan,gte-multilingual-base,B,ID,0.1367
30,apa itu proliferasi mental,gte-multilingual-base,B,ID,0.9704
1,cara mengatasi kemarahan,multilingual-e5-base,B,ID,0.8333
2,cara mengatasi ngantuk,multilingual-e5-base,B,ID,0.6893
3,apa penyebab penderitaan,multilingual-e5-base,B,ID,0.7104
4,mengapa harus membalas budi orangtua,multilingual-e5-base,B,ID,0.8783
5,perumpamaan perumpamaan,multilingual-e5-base,B,ID,0.9538
6,apa itu kemurahan hati,multilingual-e5-base,B,ID,0.5378
7,penjelasan tentang perhatian murni,multilingual-e5-base,B,ID,0.3552
8,manfaat pelaksaan sila,multilingual-e5-base,B,ID,0.5343
9,jenis jenis kotoran batin,multilingual-e5-base,B,ID,0.5724
10,kriteria kesucian,multilingual-e5-base,B,ID,0.2162
11,siapa yang layak disebut sebagai brahmana,multilingual-e5-base,B,ID,0.7094
12,kewajiban seorang bhikkhu,multilingual-e5-base,B,ID,0.8083
13,berbagai jenis pemberian,multilingual-e5-base,B,ID,0.7998
14,apa makna kekosongan,multilingual-e5-base,B,ID,0.9484
15,apa kualitas yang harus dimiliki oleh seorang penceramah,multilingual-e5-base,B,ID,0.7809
16,harta yang paling bernilai,multilingual-e5-base,B,ID,0.7564
17,kewajiban seorang umat awam,multilingual-e5-base,B,ID,0.8478
18,penyebab gempa bumi,multilingual-e5-base,B,ID,1.0
19,jenis jenis kemelekatan,multilingual-e5-base,B,ID,0.9781
20,penggambaran terhadap keagungan buddha,multilingual-e5-base,B,ID,0.6022
21,jenis jenis manusia,multilingual-e5-base,B,ID,0.8333
22,cara mengikis kotoran batin,multilingual-e5-base,B,ID,0.6321
23,penjelasan tentang pandangan terang,multilingual-e5-base,B,ID,0.882
24,apa yang terjadi pada saat pencapaian pencerahan,multilingual-e5-base,B,ID,0.7219
25,perasaan malu dan takut,multilingual-e5-base,B,ID,0.9206
26,bersatu di kehidupan selanjutnya,multilingual-e5-base,B,ID,0.2126
27,jenis jenis karma buruk,multilingual-e5-base,B,ID,0.6556
28,berbagai jenis perbuatan baik,multilingual-e5-base,B,ID,0.9319
29,jenis orang yang tak boleh ditahbiskan,multilingual-e5-base,B,ID,0.3932
30,apa itu proliferasi mental,multilingual-e5-base,B,ID,0.9559
