query_id,kueri,Model,Versi,Korpus,nDCG@5
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.2,ID,0.7809
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.2,ID,0.7658
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.2,ID,0.7364
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.2,ID,0.6666
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.2,ID,0.8445
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.2,ID,0.8329
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.2,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.2,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.2,ID,0.225
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.2,ID,0.9316
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.2,ID,0.7656
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.2,ID,0.7995
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.2,ID,0.4984
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.2,ID,0.7965
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.2,ID,0.5388
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.2,ID,0.5932
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.2,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.2,ID,0.367
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.2,ID,0.9633
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,ID,0.7612
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,ID,0.8922
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.3,ID,0.8884
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.3,ID,0.9569
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.3,ID,0.9757
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.3,ID,0.5345
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.3,ID,0.5246
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.3,ID,0.4818
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.3,ID,0.634
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.3,ID,0.5739
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.3,ID,0.9255
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.3,ID,0.9373
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.3,ID,0.7684
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.3,ID,0.8352
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.3,ID,0.6351
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.3,ID,0.8445
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.3,ID,0.871
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.3,ID,0.2872
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.3,ID,0.9329
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.3,ID,0.7043
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.3,ID,0.8224
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.3,ID,0.5147
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.3,ID,0.8093
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.3,ID,0.6812
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.3,ID,0.3865
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.3,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.3,ID,0.3435
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.3,ID,0.9633
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4,ID,0.7407
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4,ID,0.4385
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4,ID,0.8884
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4,ID,1.0
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4,ID,0.9361
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4,ID,0.4599
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4,ID,0.125
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4,ID,0.6411
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4,ID,0.6805
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4,ID,0.4546
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4,ID,0.8666
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4,ID,0.9711
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4,ID,0.7658
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4,ID,0.6825
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4,ID,0.3556
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4,ID,0.8445
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4,ID,0.8513
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4,ID,0.2697
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4,ID,0.9207
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4,ID,0.7513
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4,ID,0.7854
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4,ID,0.5755
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4,ID,0.7589
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4,ID,0.4257
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4,ID,0.3865
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4,ID,0.9672
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4,ID,0.4709
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4,ID,1.0
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4.1,ID,0.7407
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4.1,ID,0.0678
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4.1,ID,0.8884
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4.1,ID,0.8907
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4.1,ID,0.94
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4.1,ID,0.4599
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4.1,ID,0.2848
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4.1,ID,0.6711
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4.1,ID,0.7456
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4.1,ID,0.3797
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4.1,ID,0.8666
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4.1,ID,0.9711
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4.1,ID,0.6954
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4.1,ID,0.6825
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4.1,ID,0.3556
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4.1,ID,0.8384
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4.1,ID,0.8513
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4.1,ID,0.2086
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4.1,ID,0.9207
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4.1,ID,0.8646
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4.1,ID,0.8782
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4.1,ID,0.5707
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4.1,ID,0.7589
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4.1,ID,0.4257
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4.1,ID,0.3865
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4.1,ID,0.9672
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4.1,ID,0.367
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4.1,ID,1.0
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4.2,ID,0.8139
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4.2,ID,0.8907
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4.2,ID,0.8884
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4.2,ID,0.4726
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4.2,ID,0.238
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4.2,ID,0.5641
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4.2,ID,0.6885
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4.2,ID,0.4668
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4.2,ID,0.882
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4.2,ID,0.9711
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4.2,ID,0.7658
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4.2,ID,0.5958
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4.2,ID,0.3771
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4.2,ID,0.8445
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4.2,ID,0.8732
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4.2,ID,0.2086
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4.2,ID,0.9249
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4.2,ID,0.8306
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4.2,ID,0.8224
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4.2,ID,0.5755
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4.2,ID,0.8531
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4.2,ID,0.73
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4.2,ID,0.3865
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4.2,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4.2,ID,0.6557
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4.2,ID,0.9633
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4.3,ID,0.7407
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4.3,ID,0.7714
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4.3,ID,0.8884
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4.3,ID,0.9569
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4.3,ID,0.4726
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4.3,ID,0.5297
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4.3,ID,0.5661
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4.3,ID,0.7533
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4.3,ID,0.5697
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4.3,ID,0.7942
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4.3,ID,0.9711
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4.3,ID,0.8127
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4.3,ID,0.5958
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4.3,ID,0.6732
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4.3,ID,0.8445
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4.3,ID,0.8803
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4.3,ID,0.1624
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4.3,ID,0.914
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4.3,ID,0.8306
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4.3,ID,0.8224
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4.3,ID,0.4302
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4.3,ID,0.8531
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4.3,ID,0.8862
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4.3,ID,0.3865
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4.3,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4.3,ID,0.922
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4.3,ID,0.9633
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,GPL,ID,0.691
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,GPL,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,GPL,ID,0.8899
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,GPL,ID,0.7557
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,GPL,ID,0.9361
6,apa itu kemurahan hati,gpl-gte-multilingual-base,GPL,ID,0.6728
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,GPL,ID,0.3822
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,GPL,ID,0.4522
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.657
10,kriteria kesucian,gpl-gte-multilingual-base,GPL,ID,0.1857
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,GPL,ID,0.2261
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,GPL,ID,0.8568
13,berbagai jenis pemberian,gpl-gte-multilingual-base,GPL,ID,0.7576
14,apa makna kekosongan,gpl-gte-multilingual-base,GPL,ID,0.6429
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,GPL,ID,0.758
16,harta yang paling bernilai,gpl-gte-multilingual-base,GPL,ID,0.9026
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,GPL,ID,0.7336
18,penyebab gempa bumi,gpl-gte-multilingual-base,GPL,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,GPL,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,GPL,ID,0.1797
21,jenis jenis manusia,gpl-gte-multilingual-base,GPL,ID,0.9781
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.8199
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,GPL,ID,0.6798
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,GPL,ID,0.6902
25,perasaan malu dan takut,gpl-gte-multilingual-base,GPL,ID,0.8795
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,GPL,ID,0.4968
27,jenis jenis karma buruk,gpl-gte-multilingual-base,GPL,ID,0.4518
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,GPL,ID,0.8869
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,GPL,ID,0.3039
30,apa itu proliferasi mental,gpl-gte-multilingual-base,GPL,ID,0.9585
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp1,ID,0.503
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp1,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp1,ID,0.801
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp1,ID,0.7689
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp1,ID,0.6851
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp1,ID,0.648
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,ID,0.4503
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,ID,0.3893
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.5311
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,ID,0.2877
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,ID,0.2666
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,ID,0.6932
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,ID,0.7465
14,apa makna kekosongan,gpl-multilingual-e5-base,exp1,ID,0.1977
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp1,ID,0.6461
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp1,ID,0.9563
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp1,ID,0.6599
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp1,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp1,ID,0.8783
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp1,ID,0.6246
21,jenis jenis manusia,gpl-multilingual-e5-base,exp1,ID,0.9869
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.7158
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp1,ID,0.6643
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp1,ID,0.5084
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp1,ID,0.8065
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp1,ID,0.2909
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp1,ID,0.6622
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp1,ID,0.7708
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp1,ID,0.2379
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp1,ID,0.934
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp2,ID,0.542
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp2,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp2,ID,0.8407
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp2,ID,0.8883
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp2,ID,0.7896
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp2,ID,0.6632
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp2,ID,0.5474
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp2,ID,0.6495
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp2,ID,0.2791
10,kriteria kesucian,gpl-multilingual-e5-base,exp2,ID,0.3943
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp2,ID,0.2299
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp2,ID,0.6805
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp2,ID,0.7864
14,apa makna kekosongan,gpl-multilingual-e5-base,exp2,ID,0.1169
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp2,ID,0.5964
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp2,ID,0.4253
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp2,ID,0.6336
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp2,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp2,ID,0.8907
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp2,ID,0.2293
21,jenis jenis manusia,gpl-multilingual-e5-base,exp2,ID,0.839
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp2,ID,0.7099
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp2,ID,0.5049
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp2,ID,0.234
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp2,ID,0.8923
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp2,ID,0.735
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp2,ID,0.4461
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp2,ID,0.7652
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp2,ID,0.4951
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp2,ID,0.933
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,ID,0.3024
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,ID,0.4637
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp3,ID,0.8987
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp3,ID,0.8176
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp3,ID,0.8614
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp3,ID,0.5241
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp3,ID,0.4231
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp3,ID,0.5774
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.4862
10,kriteria kesucian,gpl-multilingual-e5-base,exp3,ID,0.3883
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp3,ID,0.2631
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp3,ID,0.7688
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp3,ID,0.8673
14,apa makna kekosongan,gpl-multilingual-e5-base,exp3,ID,0.434
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp3,ID,0.7798
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp3,ID,0.688
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp3,ID,0.8699
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp3,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp3,ID,0.9563
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp3,ID,0.4406
21,jenis jenis manusia,gpl-multilingual-e5-base,exp3,ID,0.5392
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.5547
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp3,ID,0.7093
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp3,ID,0.7053
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp3,ID,0.836
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp3,ID,0.7692
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp3,ID,0.7202
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp3,ID,0.9076
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp3,ID,0.0456
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp3,ID,0.9559
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4,ID,0.6451
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4,ID,0.6356
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4,ID,0.831
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4,ID,0.9294
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4,ID,0.5287
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4,ID,0.5124
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4,ID,0.4093
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4,ID,0.4761
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.4193
10,kriteria kesucian,gpl-multilingual-e5-base,exp4,ID,0.3331
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4,ID,0.2884
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4,ID,0.5794
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4,ID,0.621
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4,ID,0.7131
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4,ID,0.3072
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4,ID,0.9287
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4,ID,0.6572
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4,ID,0.8907
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4,ID,0.2234
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4,ID,0.7632
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.6472
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4,ID,0.6798
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4,ID,0.3937
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4,ID,0.8397
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4,ID,0.4092
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4,ID,0.5737
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4,ID,0.9169
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4,ID,0.2203
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4,ID,0.9366
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,ID,0.678
