query_id,kueri,Model,Versi,Korpus,nDCG@5
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.2,ID,0.7809
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.2,ID,0.7658
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.2,ID,0.7439
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.2,ID,0.6666
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.2,ID,0.8375
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.2,ID,0.8094
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.2,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.2,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.2,ID,0.2375
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.2,ID,0.9078
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.2,ID,0.764
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.2,ID,0.823
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.2,ID,0.4866
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.2,ID,0.7796
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.2,ID,0.5388
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.2,ID,0.5932
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.2,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.2,ID,0.4629
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.2,ID,0.9541
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.3,ID,0.7595
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.3,ID,0.9003
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.3,ID,0.8767
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.3,ID,0.9586
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.3,ID,0.9757
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.3,ID,0.5529
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.3,ID,0.5331
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.3,ID,0.4889
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.3,ID,0.6273
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.3,ID,0.5739
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.3,ID,0.9255
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.3,ID,0.9373
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.3,ID,0.7684
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.3,ID,0.8677
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.3,ID,0.6471
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.3,ID,0.8375
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.3,ID,0.871
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.3,ID,0.2872
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.3,ID,0.9265
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.3,ID,0.7029
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.3,ID,0.8595
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.3,ID,0.5242
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.3,ID,0.8042
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.3,ID,0.6865
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.3,ID,0.4168
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.3,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.3,ID,0.3822
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.3,ID,0.9541
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.4,ID,0.7391
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.4,ID,0.4774
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.4,ID,0.8767
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.4,ID,1.0
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.4,ID,0.9361
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.4,ID,0.4694
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.4,ID,0.2001
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.4,ID,0.6649
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.4,ID,0.7166
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.4,ID,0.5021
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.4,ID,0.8933
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.4,ID,0.9711
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.4,ID,0.7658
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.4,ID,0.7327
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.4,ID,0.5245
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.4,ID,0.8375
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.4,ID,0.8289
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.4,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.4,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.4,ID,0.2822
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.4,ID,0.9022
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.4,ID,0.7513
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.4,ID,0.8091
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.4,ID,0.572
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.4,ID,0.7589
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.4,ID,0.4257
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.4,ID,0.4168
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.4,ID,0.9563
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.4,ID,0.5372
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.4,ID,1.0
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,GPL,ID,0.691
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,GPL,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,GPL,ID,0.8899
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,GPL,ID,0.7557
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,GPL,ID,0.9361
6,apa itu kemurahan hati,gpl-gte-multilingual-base,GPL,ID,0.6728
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,GPL,ID,0.3822
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,GPL,ID,0.4522
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.6656
10,kriteria kesucian,gpl-gte-multilingual-base,GPL,ID,0.1857
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,GPL,ID,0.2261
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,GPL,ID,0.8568
13,berbagai jenis pemberian,gpl-gte-multilingual-base,GPL,ID,0.7576
14,apa makna kekosongan,gpl-gte-multilingual-base,GPL,ID,0.6494
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,GPL,ID,0.758
16,harta yang paling bernilai,gpl-gte-multilingual-base,GPL,ID,0.9026
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,GPL,ID,0.7336
18,penyebab gempa bumi,gpl-gte-multilingual-base,GPL,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,GPL,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,GPL,ID,0.1797
21,jenis jenis manusia,gpl-gte-multilingual-base,GPL,ID,0.9781
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.8199
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,GPL,ID,0.6751
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,GPL,ID,0.6902
25,perasaan malu dan takut,gpl-gte-multilingual-base,GPL,ID,0.8795
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,GPL,ID,0.4968
27,jenis jenis karma buruk,gpl-gte-multilingual-base,GPL,ID,0.4518
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,GPL,ID,0.8869
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,GPL,ID,0.3039
30,apa itu proliferasi mental,gpl-gte-multilingual-base,GPL,ID,0.9585
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp1,ID,0.503
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp1,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp1,ID,0.7957
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp1,ID,0.7689
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp1,ID,0.6851
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp1,ID,0.648
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,ID,0.4503
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,ID,0.3893
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.5381
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,ID,0.2877
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,ID,0.2629
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,ID,0.6932
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,ID,0.7465
14,apa makna kekosongan,gpl-multilingual-e5-base,exp1,ID,0.1997
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp1,ID,0.6461
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp1,ID,0.9563
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp1,ID,0.6599
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp1,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp1,ID,0.8783
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp1,ID,0.6246
21,jenis jenis manusia,gpl-multilingual-e5-base,exp1,ID,0.9813
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.7158
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp1,ID,0.6597
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp1,ID,0.5084
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp1,ID,0.8065
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp1,ID,0.2909
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp1,ID,0.6622
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp1,ID,0.773
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp1,ID,0.2379
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp1,ID,0.934
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp2,ID,0.542
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp2,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp2,ID,0.8407
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp2,ID,0.8898
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp2,ID,0.7896
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp2,ID,0.6632
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp2,ID,0.5629
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp2,ID,0.6495
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp2,ID,0.2827
10,kriteria kesucian,gpl-multilingual-e5-base,exp2,ID,0.3994
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp2,ID,0.2387
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp2,ID,0.6805
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp2,ID,0.7864
14,apa makna kekosongan,gpl-multilingual-e5-base,exp2,ID,0.1181
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp2,ID,0.5964
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp2,ID,0.4253
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp2,ID,0.6274
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp2,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp2,ID,0.8907
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp2,ID,0.2376
21,jenis jenis manusia,gpl-multilingual-e5-base,exp2,ID,0.8318
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp2,ID,0.7061
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp2,ID,0.5014
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp2,ID,0.234
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp2,ID,0.882
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp2,ID,0.7428
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp2,ID,0.4461
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp2,ID,0.7652
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp2,ID,0.5215
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp2,ID,0.933
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp3,ID,0.3024
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp3,ID,0.4637
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp3,ID,0.8987
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp3,ID,0.8176
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp3,ID,0.8614
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp3,ID,0.5241
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp3,ID,0.46
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp3,ID,0.5774
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.4926
10,kriteria kesucian,gpl-multilingual-e5-base,exp3,ID,0.3994
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp3,ID,0.2631
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp3,ID,0.7688
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp3,ID,0.8673
14,apa makna kekosongan,gpl-multilingual-e5-base,exp3,ID,0.4624
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp3,ID,0.7798
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp3,ID,0.6782
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp3,ID,0.8699
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp3,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp3,ID,0.9563
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp3,ID,0.4279
21,jenis jenis manusia,gpl-multilingual-e5-base,exp3,ID,0.5451
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp3,ID,0.551
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp3,ID,0.7045
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp3,ID,0.7053
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp3,ID,0.8295
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp3,ID,0.777
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp3,ID,0.7202
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp3,ID,0.9076
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp3,ID,0.0456
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp3,ID,0.9559
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4,ID,0.6451
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4,ID,0.6403
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4,ID,0.8119
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4,ID,0.9294
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4,ID,0.5476
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4,ID,0.5124
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4,ID,0.4145
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4,ID,0.4761
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.4249
10,kriteria kesucian,gpl-multilingual-e5-base,exp4,ID,0.3331
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4,ID,0.2884
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4,ID,0.5794
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4,ID,0.621
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4,ID,0.7203
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4,ID,0.3072
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4,ID,0.9287
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4,ID,0.6572
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4,ID,0.8907
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4,ID,0.2234
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4,ID,0.7632
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.6472
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4,ID,0.6751
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4,ID,0.3971
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4,ID,0.8397
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4,ID,0.4145
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4,ID,0.5737
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4,ID,0.9191
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4,ID,0.2203
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4,ID,0.9366
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,ID,0.678
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,ID,0.6547
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,ID,0.7994
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,ID,0.7819
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,ID,0.6545
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,ID,0.522
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.1,ID,0.4849
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.1,ID,0.4596
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.1,ID,0.4328
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.1,ID,0.2986
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.1,ID,0.5737
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.1,ID,0.5436
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.1,ID,0.7726
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.1,ID,0.7203
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.1,ID,0.3563
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.1,ID,0.9287
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.1,ID,0.6519
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.1,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.1,ID,0.1129
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.1,ID,0.7717
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.1,ID,0.7017
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.1,ID,0.6978
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.1,ID,0.4078
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.1,ID,0.8397
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.1,ID,0.3051
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.1,ID,0.5737
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.1,ID,0.9513
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.1,ID,0.2379
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.1,ID,0.9366
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.2,ID,0.7921
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.2,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.2,ID,0.8174
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.2,ID,0.952
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.2,ID,0.3392
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.2,ID,0.6515
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.2,ID,0.3988
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.2,ID,0.4761
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.2,ID,0.373
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.2,ID,0.4019
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.2,ID,0.3321
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.2,ID,0.7736
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.2,ID,0.7864
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.2,ID,0.7208
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.2,ID,0.5299
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.2,ID,0.7274
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.2,ID,0.592
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.2,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.2,ID,0.9781
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.2,ID,0.5436
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.2,ID,0.8333
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.2,ID,0.641
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.2,ID,0.6751
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.2,ID,0.5564
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.2,ID,0.8323
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.2,ID,0.7969
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.2,ID,0.646
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.2,ID,0.9191
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.2,ID,0.2386
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.2,ID,0.8871
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,ID,0.7725
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,ID,0.9003
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,ID,0.8235
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.3,ID,0.952
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.3,ID,0.7227
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.3,ID,0.6862
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.3,ID,0.2896
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.3,ID,0.5795
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.3,ID,0.4057
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.3,ID,0.4057
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.3,ID,0.6704
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.3,ID,0.9586
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.3,ID,0.7969
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.3,ID,0.7552
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.3,ID,0.6857
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.3,ID,0.7443
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.3,ID,0.977
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.3,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.3,ID,0.9781
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.3,ID,0.6942
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.3,ID,0.7571
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.3,ID,0.7416
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.3,ID,0.6623
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.3,ID,0.6634
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.3,ID,0.8519
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.3,ID,0.8176
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.3,ID,0.7927
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.3,ID,0.9781
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.3,ID,0.141
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.3,ID,0.9559
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.0,ID,0.6731
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.0,ID,0.9825
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.0,ID,0.8736
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.0,ID,0.9586
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.0,ID,0.9717
